Name,Undergrad School,Graduate School,Current Company,Current Title,Previous Companies,Previous Titles,Linkedin,EXIT,FOUNDER,STARTUP,UNDERGRAD,GRADUATE,COMPANY,SENIORITY,EXPERTISE,feature_vector
Sean Hughes,Ivey Business School at Western University,,Evidence,Co-founder & COO,"['Birch Hill Equity Partners', 'Birch Hill Equity Partners', 'Birch Hill Equity Partners', 'RBC']","['Director, Data Science', 'Associate, Data Science', 'Analyst, Data Science', 'Analyst, Canadian Retail Banking']",https://www.linkedin.com/in/hughessean,0,1,3,1,0,1,2,1,[1 0 0 1 0 0 0 1 0 0 0 1 0 1 0 0 1 0 0 0 1 0 0 0 0 1]
Aaron Hannon,Trinity College Dublin,Williams Racing and Unilever,Luminate Medical,CEO & Co-Founder,"['National University of Ireland, Galway', 'National University of Ireland, Galway', 'EnableArm', 'The University Times', 'Mondello Park']","['Research Fellow', 'Research Assistant', 'Founder', 'Senior Staff Writer', 'Marketing Executive']",https://www.linkedin.com/in/aaronhannon,0,1,2,1,1,1,3,1,[1 0 0 0 1 0 0 1 0 0 0 0 1 1 0 0 1 0 0 0 1 0 0 0 1 0]
Barbara Oliveira,,University of Galway,Luminate Medical,Co-Founder & CTO,"['University of Galway', 'HRB Clinical Research Facility Galway', 'Youth Academy, NUI Galway', 'University of Galway', 'COST Action TD1301 MiMed', 'Instituto de Biofísica e Engenharia Biomédica', 'Instituto de Biofísica e Engenharia Biomédica', 'Instituto de Biofísica e Engenharia Biomédica', 'Instituto Nacional de Estatística -- Statistics Portugal']","['Research Fellow ', 'Clinical Research Engineer', 'Teacher', 'PHD Researcher', 'Participant at COST Action TD1301 MiMed', 'Researcher', 'M.Eng. Student', 'Research Grant Holder', 'Census Interviewer']",https://www.linkedin.com/in/barbaralolive,0,3,3,1,1,1,1,3,[1 0 0 0 1 0 0 1 0 0 1 0 0 0 0 1 1 0 0 0 0 0 1 0 0 1]
Moktar Yusuf,University of Ottawa,,Pactima,CEO & Cofounder,"['Relomigo', 'ZoomMate', 'Founder Institute', 'Public Works and Government Services Canada | Travaux publics et Services gouvernementaux Canada', 'Health Canada | Santé Canada', 'Ottawa Community Housing Corporation (OCH)']","['CEO & Co-founder', 'CEO / Founder', 'Founder', 'Financial Analyst', 'Statistical Analyst', 'Accountant']",https://www.linkedin.com/in/moktar-yusuf,0,2,3,1,0,1,1,1,[1 0 0 1 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 0 0 1 0 0 0 1]
Joel Kapongo,University of Ottawa,,Pactima,Co-Founder,"['Relomigo', 'Tumello', 'Deloitte Canada', 'Deloitte Canada', 'Founder Institute', 'leaf campus', 'Employment and Social Development Canada (ESDC)', 'HRSDC', 'Adventures in Science and Engineering (University of Ottawa)']","['Co-Founder & CTO', 'Founder & CEO', 'Consultant', 'Business Technology Analyst', 'Founder in Training (Ottawa Fall 2016 Cohort)', 'Founder', 'Research Assistant', 'Research Assistant', 'Teen Coordinator']",https://www.linkedin.com/in/joelkapongo,0,3,3,1,0,1,1,1,[1 0 0 1 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 0 0 0 1 0 0 1]
Hamed Fesharaki,Trinity College Dublin,,Adra,Chief Executive Officer,['Q & M Dental Group Limied'],['Associate dental surgeon'],https://www.linkedin.com/in/hamedfesharaki,0,3,3,1,0,1,1,1,[1 0 0 1 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 0 0 0 1 0 0 1]
"Yasaman Nematbakhsh, PhD",Georgia Institute of Technology,Georgia Institute of Technology,Adravision,Co-Founder & CPO,"['42LAB', 'Ladies Investment Club (L.I.C.)', 'Entrepreneur First', 'National University of Singapore', 'National University of Singapore', 'Georgia Institute of Technology']","['CEO & Cofounder', 'Scientific Consultant', 'Fellow', 'Research Scholar', 'Graduate Teaching Assistant', 'Research Scholar']",https://www.linkedin.com/in/yasaman-nemat,0,3,3,2,1,1,1,1,[0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 0 0 0 1 0 0 1]
Uzo Ometu,Columbia Business School,Columbia Business School,BlackOakTV,Founder,"['YouTube', 'Google', 'Associated Press', 'Morpheus Media', 'Black Oak Enterprises, Inc.', 'CBS Corporation', 'ESPN', 'Inc. Magazine', 'Viacom/MTV Networks']","['Content Partnerships', 'Media-Technology Consulting & Partnerships', 'Summer MBA Business Associate, Video Strategy', 'Digital Media & Emerging Platforms Consulting', 'Digital Media Publishing', 'Production', 'Production', 'Editorial & Research', 'Production Intern']",https://www.linkedin.com/in/ometu,0,3,3,1,1,2,1,3,[1 0 0 0 1 0 0 0 1 0 1 0 0 0 0 1 1 0 0 0 0 0 1 0 0 1]
Iyanu Obidele,Babcock University,Portland State University,BlackOakTV,Technical Founder,"['Facebook', 'Intel Corporation', 'The Workplace Centre Limited', 'South-West Resource Center', 'Sonet Technology Ltd.']","['Software Engineer', 'Cloud Engineer Intern', 'IT System Analyst', 'Instructor', 'Oracle Consultant']",https://www.linkedin.com/in/iyanu-obidele-8513a879,0,3,3,1,1,1,1,3,[1 0 0 0 1 0 0 1 0 0 1 0 0 0 0 1 1 0 0 0 0 0 1 0 0 1]
Ira Spector,Drexel University's LeBow College of Business,University of Medicine and Dentistry of New Jersey,"SFA Therapeutics, Inc.",CEO,"['ICON plc', 'Allergan', 'Pfizer', 'PA Consulting Group', 'Mars Electronics', 'Air Products and Chemicals']","['Executive Vice President, Analytics & Consulting', 'Senior Vice President, Global Development Operations', 'Vice President, Global Development Operations at Wyeth Research', 'Partner, Vice President U.S. Healthcare Practice', 'Manager, Producibility Engineering Department', 'Business Manager, Infrared Materials']",https://www.linkedin.com/in/ira-spector-00414310,0,0,2,1,1,1,3,3,[1 0 0 0 1 0 0 1 0 0 0 0 1 0 0 1 1 0 0 0 1 0 0 0 1 0]
Alla Arzumanyan,,Yerevan State University,Temple University,"Manager of the BSL3 facility, Temple University","['Thomas Jefferson University', 'Temple University College of Education', 'Thomas Jefferson University', 'Temple University - Lewis Katz School of Medicine']","['Adjunct Professor', 'Senior Research Scientist, Department of Biology', 'Postdoc, Department of Pathology, Anatomy, & Cell Biology', 'Postdoc, Center for Neurovirology, School of Medicine, Temple University']",https://www.linkedin.com/in/alla-arzumanyan-66a79a18b,0,3,2,1,1,1,2,1,[1 0 0 0 1 0 0 1 0 0 0 1 0 1 0 0 1 0 0 0 0 0 1 0 1 0]
Mark Feitelson,,,Temple University,Professor,"['Thomas Jefferson University', 'Fox Chase Cancer Center', 'Stanford University School of Medicine']","['Professor of Pathology, Anatomy and Cell Biology', 'Associate Member', 'American Cancer Society Postdoctoral Fellow']",https://www.linkedin.com/in/mark-feitelson-707771a,0,3,2,1,0,1,1,1,[1 0 0 1 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 0 0 0 1 0 1 0]
Amine Skalli,Universitat Autònoma de Barcelona,TBS Education,Crew,CEO & Co-founder,"['eFounders', 'United Remote', 'Hidden Founders', 'Holland Bikes', 'Ernst and Young']","['Builder', 'Founding VP Product', 'Head of Product', 'Head of E-Commerce & Growth', ' Senior Consultant']",https://www.linkedin.com/in/amineskalli,0,3,3,1,1,1,3,3,[1 0 0 0 1 0 0 1 0 0 0 0 1 0 0 1 1 0 0 0 0 0 1 0 0 1]
James Edward Murray,Howard University,Vanderbilt University - Owen Graduate School of Management,Therify,CEO and Co-Founder,"['Facebook', 'InVision', 'Time Inc.', 'Morgan Stanley', 'Morgan Stanley', 'Morgan Stanley']","['News Partnerships', 'Enterprise Partnerships', 'Strategy and Business Development (MBA Internship)', 'Associate, Treasury Capital Markets', 'Associate, Global Wealth Management Finance', 'Analyst, Global Wealth Management Finance']",https://www.linkedin.com/in/jamesedwmurray,0,1,3,1,1,1,1,1,[1 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 0 1 0 0 0 0 1]
Alexander Zhou,Y Combinator,Imperial College Business School,Hirebolt,Co-Founder and CEO,"['Entrepreneur First', 'Revenir', 'Strategic Property Partners, LLC', 'Goldman Sachs', 'Vanke', 'TheSquareFoot', 'Herbert F. Johnson Art Museum', 'Perkins+Will']","['LD16 Cohort Member', 'Co-Founder and CEO', 'Real Estate Development Summer Associate', 'Real Estate Summer Analyst', 'Corporate Strategy & Global Investment Intern', 'Customer Acquisition, Retention, and Analytics Intern', 'Registrar Intern and Mellon Curatorial Intern', 'Architectural Intern']",https://www.linkedin.com/in/alexanderzhou,0,2,2,1,1,1,1,1,[1 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 0 0 1 0 0 1 0]
Lorenzo Sani,Queen Mary University of London,,Hirebolt,Co-Founder,"['Y Combinator', 'Entrepreneur First', 'nPlan', 'DataCamp', 'Queen Mary Business Enterprise Society ', 'Queen Mary University of London', 'Queen Mary University of London', 'Speak Up London']","['S21 Batch Member', 'LD16 Cohort Member', 'Software Engineering', 'Software Engineering', 'Vice President', 'Student Ambassador', 'QIncubator - Start-ups incubator', 'Technology Support Intern']",https://www.linkedin.com/in/lorenzo-sani,0,3,3,1,0,1,2,3,[1 0 0 1 0 0 0 1 0 0 0 1 0 0 0 1 1 0 0 0 0 0 1 0 0 1]
Yi Sung (Sung) Yong,,,Grain,Co-Creator,"['Method', 'One Cent Movement', 'Accenture']","['Director', 'Product', 'Management Consultant']",https://www.linkedin.com/in/yongyisung,0,3,3,1,0,1,2,3,[1 0 0 1 0 0 0 1 0 0 0 1 0 0 0 1 1 0 0 0 0 0 1 0 0 1]
Shawn Liam,QUT (Queensland University of Technology),,Grain,Advisor,"['Grain', 'Grain', 'Grain', 'Grain', 'Grain', 'Astro Malaysia Holdings Bhd', 'Astro Malaysia Holdings Bhd', 'Digital Five Sdn Bhd']","['Director, Products', 'General Manager & Country Launcher, Bangkok', 'General Manager, Ready-to-eat business', 'Chief Product Officer', 'Vice President, Product', 'Assistant Vice President, User Experience & Design Lead', 'Senior Designer & Front End Developer', 'Associate, Web Designer']",https://www.linkedin.com/in/shawnliam,0,1,3,1,0,1,2,3,[1 0 0 1 0 0 0 1 0 0 0 1 0 0 0 1 1 0 0 0 1 0 0 0 0 1]
Ernest Sim,,,Atlas,"Co-Founder, CTO","['Method', 'Actatlys', 'Freelance', 'Singapore Armed Forces (SAF)', 'National Research Foundation (PMO)']","['Director, Technology', 'Co-Founder, CTO', 'Software Developer', 'Commando Medic', 'Admin Assistant / IT Support']",https://www.linkedin.com/in/ernestsim,0,3,3,1,0,1,2,1,[1 0 0 1 0 0 0 1 0 0 0 1 0 1 0 0 1 0 0 0 0 0 1 0 0 1]
Daniel Meyer,The Tuck School of Business at Dartmouth,The Tuck School of Business at Dartmouth,CellChorus,CEO,"['Pocketdoor (pocketdoor.com)', 'Genospace', 'D C G', 'Rose Ventures', 'Point Judith Capital', 'Medical device startup', 'Arboretum Ventures', 'Credit Suisse First Boston']","['Co-founder', 'COO / CFO', 'Advisor and consultant to early stage companies & investors', 'Partner', 'Investment team', 'Founder, General Manager, Board Director', 'Investment team', 'Financial Analyst']",https://www.linkedin.com/in/danmeyer,0,3,3,1,1,1,2,1,[1 0 0 0 1 0 0 1 0 0 0 1 0 1 0 0 1 0 0 0 0 0 1 0 0 1]
Navin Varadarajan,University of Madras,Indian Institute of Science (IISc),University of Houston,Professor,"['University of Houston', 'University of Houston', 'MIT', 'University of Texas at Austin']","['Associate Professor', 'Assistant Professor', 'Post-doc', 'Post-doc']",https://www.linkedin.com/in/navin-varadarajan-95207814,0,0,1,1,1,1,1,1,[1 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 0 1 0 0 1 0 0]
Mirella Mashiach,Tel Aviv University,Tel Aviv University,Output Biosciences,Co-Founder,"['Teva Pharmaceuticals', 'SNR Denton', 'Lumenis', 'Eitan, Pearl, Latzer & Cohen Zedek']","['Vice President, Business Development & Strategy', 'Attorney', 'Counsel', 'Intellectual Property Lawyer and Patent Attorney']",https://www.linkedin.com/in/mirella-mashiach,0,1,3,3,1,1,2,1,[0 0 1 0 1 0 0 1 0 0 0 1 0 1 0 0 1 0 0 0 1 0 0 0 0 1]
Adi Mashiach,Tel Aviv University,,Output Biosciences,Co-Founder,"['Nyxoah', 'Innovea Medical Ltd', 'Kaplan Medical Center', 'The Felsenstein Medical Research Center, Affiliate of Sackler School of Medicine', 'fBit Ltd, Rad-Ramot Incubator']","['Founder & CEO', 'Founder & CEO', 'Resident', 'Research Director', 'Software Team Lead']",https://www.linkedin.com/in/adi-mashiach,2,3,3,3,0,1,2,1,[0 0 1 1 0 0 0 1 0 0 0 1 0 1 0 0 0 0 1 0 0 0 1 0 0 1]
Maria Eugenia Filmanovic,Università Bocconi,University of Oxford,Abatable,Co-founder,"['Goldman Sachs', 'Goldman Sachs', 'Goldman Sachs', 'Bloomberg LP']","['Vice President, ESG & Impact Investing, AIMS Imprint', 'Associate, ESG & Impact Investing, AIMS Imprint', 'Analyst', 'Equity Analyst']",https://www.linkedin.com/in/mariafilmanovic,0,0,1,1,3,1,2,1,[1 0 0 0 0 0 1 1 0 0 0 1 0 1 0 0 1 0 0 0 1 0 0 1 0 0]
Valerio Magliulo,Università Bocconi,HEC Paris,Abatable,Co-Founder and CEO,"['Facebook', 'Google', 'Google', 'Monzo Bank', 'Third Bridge Group Limited', 'Pronto Technology Limited', 'Uber', 'Credit Suisse', 'Mediobanca']","['Product Manager', 'Product Manager, Google Health', 'Product Manager, DeepMind Health', 'Product Manager', 'External Consultant', 'Head Of Supply Chain', 'Driver Operations - UK Expansion and Supply Growth', 'Investment Banking Analyst', 'Fixed Income Intern Analyst']",https://www.linkedin.com/in/valerio-magliulo,0,1,3,1,1,2,2,3,[1 0 0 0 1 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0 1 0 0 0 0 1]
Stan Golubchik,,,ContraForce,Co-Founder & CEO,"['Armor Defense', 'Armor Defense', 'McAfee', 'McAfee', 'McAfee', 'Essilor Instruments USA']","['Head of Global Alliances & Solution Engineering', 'Director of Alliances', 'Head Cloud Security Architect - Hyperscalers', 'Global Technical Marketing Engineer', 'Solutions Engineer', 'Network Administrator Lead, Americas']",https://www.linkedin.com/in/stan-golubchik,0,1,3,1,0,1,2,3,[1 0 0 1 0 0 0 1 0 0 0 1 0 0 0 1 1 0 0 0 1 0 0 0 0 1]
Ricky Melendez,The University of Texas at Austin,,ContraForce,Chief Technology Officer & Co-Founder,"['Armor Cloud Security', 'Armor Cloud Security', 'McAfee', 'McAfee', 'Rodriguez Engineering Laboratories']","['Security Engineer', 'Solutions Consultant - Cloud Security', 'Security Operations Center Analyst', 'Security Engineer', 'IT Administrator']",https://www.linkedin.com/in/ricky-melendez-9707a7b2,0,0,2,1,0,1,1,3,[1 0 0 1 0 0 0 1 0 0 1 0 0 0 0 1 1 0 0 0 1 0 0 0 1 0]
Miroslav Gasparek,,Imperial College London,Sensible Biotechnologies,CEO and Co-Founder,"['Newton Venture Program', 'University of Oxford', 'IZP - Inštitút zdravotnej politiky']","['Venture Scholar', 'Graduate Teaching Assistant', 'External Consultant']",https://www.linkedin.com/in/miroslavgasparek,0,3,3,1,1,1,1,1,[1 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 0 0 0 1 0 0 1]
Marian Kupculak,Univerzita Komenského v Bratislave,,Sensible Biotechnologies,Chief Scientific Officer,"['University of Oxford', 'University of Gothenburg', 'Max F. Perutz Laboratories', 'Comenius University in Bratislava', 'Slovak Academy of Sciences', 'Comenius University in Bratislava']","['Researcher PHD Student', 'Research Internship', 'Research Internship', 'Research Internship', 'Research Internship', 'Research Internship']",https://www.linkedin.com/in/marian-kupculak-34468a85,0,0,1,1,0,1,1,1,[1 0 0 1 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 0 1 0 0 1 0 0]
Divyang Arora,University of Pennsylvania,Harvard Business School,Byte Kitchen,Co-founder and CEO,"['Evercore', 'Evercore', 'Apollo Global Management LLC', 'Central Square Foundation', 'JPMorgan Chase', 'Booz & Company']","['Associate, TMT (Tech Media Telecom)', 'Summer Associate', 'Summer Internship', 'Product Manager', 'Analyst', 'Consultant']",https://www.linkedin.com/in/divyang7,0,1,3,3,1,1,1,3,[0 0 1 0 1 0 0 1 0 0 1 0 0 0 0 1 1 0 0 0 1 0 0 0 0 1]
Rahul Madadi,"Indian Institute of Technology, Kharagpur",,Byte Kitchen Limited,Co-Founder/CTO,"['Real estate development startup', 'IBM', 'Flipkart', 'Mphasis']","['Co-Founder', 'Strategy Consultant - Cognitive Computing and Data Science', 'Management Intern', 'Delivery Software Engineer']",https://www.linkedin.com/in/rahul-madadi-85734161,0,2,2,1,0,1,1,3,[1 0 0 1 0 0 0 1 0 0 1 0 0 0 0 1 1 0 0 0 0 1 0 0 1 0]
Quinn McKenna,University of Virginia,,Byte Kitchen Limited,Co-Founder/COO,"['Tastes On The Fly', 'China Live Ventures Limited LP', 'California Restaurant Association', 'Ozumo Concepts International, LLC', 'Lark Creek Restaurant Group', 'Lark Creek Restaurant Group', 'Old Press Wines', 'One Market Restaurant', 'The Lark Creek Inn']","['Senior Director of Operations', 'Executive Director of Operations', 'Director', 'Chief Operating Officer', 'Senior Vice President Operations', 'Director of Operations', 'Partner', 'General Manager', 'Manager']",https://www.linkedin.com/in/quinnmckenna,0,2,3,2,0,1,3,1,[0 1 0 1 0 0 0 1 0 0 0 0 1 1 0 0 1 0 0 0 0 1 0 0 0 1]
Dorus van den Oord,Delft University of Technology,Delft University of Technology,Orderli,Co-Founder,"['SeeFood', 'Accenture', 'Liberty Global', 'EY']","['Founder', 'Innovation Scout for Accenture Innovation Awards', 'In-house Designer', 'Intern at Innovate EY!']",https://www.linkedin.com/in/dorusvandenoord,0,1,2,1,1,1,1,1,[1 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 0 1 0 0 0 1 0]
Maurits Franken,Rotterdam University of Applied Sciences,,Orderli,Co-founder | CCO (S21 Batch),"['Appels en Peren Amsterdam', 'Pepperminds', 'Windsurf Centrum Almere ']","['Business developer', 'Team Captain', 'Talent coach']",https://www.linkedin.com/in/maurits-franken,0,1,2,1,0,1,1,1,[1 0 0 1 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 0 1 0 0 0 1 0]
Omair Ansari,McMaster University,,Abhi Pvt Ltd,Chief Executive Officer,"['Morgan Stanley', 'Morgan Stanley Investment Management', 'Vostok Emerging Finance', 'Renaissance Capital', 'Arqaam Capital', 'Religare Capital Markets plc - London, UK', 'Gulfmena Alternative Investments Ltd', 'Amwal', 'Marshall Wace (Kuvera Fund) Spin Out into ""Satya Capital""']","['Portfolio Manager', 'Investment Analyst', 'Strategic Advisor', 'Equity Research Analyst - Director', 'Consultant - EM & Frontier Equities', 'Vice President', 'VP - Assistant Fund Manager', 'Assistant Vice President', 'Analyst']",https://www.linkedin.com/in/omair-ansari-40494329,0,1,3,1,0,1,3,1,[1 0 0 1 0 0 0 1 0 0 0 0 1 1 0 0 1 0 0 0 1 0 0 0 0 1]
Khairul Anwar Mohamad Zaki,Purdue University,University of Malaya,Pandai,Founder & CEO,"['MYNIC Berhad', 'Motorola', 'IndyRobotics LLC']","['Project CEO', 'R&D Engineer', 'Trainee']",https://www.linkedin.com/in/khairul-anwar-mohamad-zaki,0,1,2,1,1,1,1,3,[1 0 0 0 1 0 0 1 0 0 1 0 0 0 0 1 1 0 0 0 1 0 0 0 1 0]
Akmal Akhpah,Rensselaer Polytechnic Institute,Universiti Teknologi Malaysia,FlowyTeam,Founder & CTO,"['Aidan Technologies Sdn Bhd', 'World Health Organization', 'Intel Corporation']","['Founder & COO', 'BPM Product Specialist', 'Software Engineer']",https://www.linkedin.com/in/akmalakhpah,0,3,3,1,1,1,1,3,[1 0 0 0 1 0 0 1 0 0 1 0 0 0 0 1 1 0 0 0 0 0 1 0 0 1]
M. Suhaimi Ramly,,,Pandai,Co-Founder,['Khazanah Nasional Berhad'],['Associate'],https://www.linkedin.com/in/suhaimi-ramly,0,3,3,1,0,1,1,1,[1 0 0 1 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 0 0 0 1 0 0 1]
Namit Chadha,,Imperial College London,Shape,Founder & CEO,"['Facebook', 'Listora', 'Mechio', 'AppSpark', 'Goldman Sachs', 'Goldman Sachs']","['Product Design Lead', 'VP Product', 'Co-Founder', 'Co-Founder & CTO', 'Programmer Analyst', 'Programmer Analyst (Intern)']",https://www.linkedin.com/in/namitchadha,0,3,3,1,1,1,3,3,[1 0 0 0 1 0 0 1 0 0 0 0 1 0 0 1 1 0 0 0 0 0 1 0 0 1]
Roberto Salcedo,Universidad Nacional Autónoma de México,,Baubap,CEO & Co-Founder,"['Curiosity Media Group', 'INVEX Banco', 'HSBC', 'HSBC', 'SC Johnson']","['Chief Financial Officer', 'VP Corporate Banking', 'Senior Relationship Manager Corporate Banking', 'Group Graduate Development Program', 'Analista de planeación financiera']",https://www.linkedin.com/in/roberto-salcedo-nieto,0,1,2,1,0,1,3,1,[1 0 0 1 0 0 0 1 0 0 0 0 1 1 0 0 1 0 0 0 1 0 0 0 1 0]
Luis Villarreal Castilla,,,Baubap,CTO,"['Sititec', 'Curiosity Media Group', 'Rocket Lawyer', 'Nuvlar S.A. de C.V.', 'hitown']","['CEO / Co-founder', 'CTO', 'Tech lead / Software engineer', 'Software Engineer / Co-founder', 'CEO / Co-founder']",https://www.linkedin.com/in/luisvcastilla,0,3,3,1,0,1,1,3,[1 0 0 1 0 0 0 1 0 0 1 0 0 0 0 1 1 0 0 0 0 0 1 0 0 1]
Thiago Garuti,Pontifícia Universidade Católica do Rio de Janeiro,,Malga (YC S21),Co-founder e COO,"['Medicinae Solutions', 'Medicinae Solutions', 'Finxi', 'A3 Performance', 'Paraty Investimentos']","['General Product Manager', 'Gerente de Projeto', 'Gerente de Projetos', 'Trader, analyst and partner', 'Back Office and Interest Options Trade Desk']",https://www.linkedin.com/in/thiago-garuti-6844b557,1,3,3,1,0,1,1,3,[1 0 0 1 0 0 0 1 0 0 1 0 0 0 0 1 0 1 0 0 0 0 1 0 0 1]
Jiawei Li,UCL,UCL,,,[],[],https://www.linkedin.com/in/jiawei-c-li,0,1,1,1,1,1,1,1,[1 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 0 1 0 0 1 0 0]
Jialu Tu,,,tuli.health,Co-Founder & CTO,"['Neural Squared PTE LTD', 'ADM Investor Services International Limited', 'Investec', 'SunGard', 'Schneider Trading Associates', 'China Merchants Bank']","['Head Of Engineering', 'DevOps Engineer', 'Application Support Analyst', 'Technical Account Manager', 'Fixed Income Trader', 'Product Manager Assistant']",https://www.linkedin.com/in/jialu-tu-b2295615,0,1,3,1,0,1,2,3,[1 0 0 1 0 0 0 1 0 0 0 1 0 0 0 1 1 0 0 0 1 0 0 0 0 1]
Anjie L.,Harvard University,,Kiwi Biosciences (YC S21),Co-Founder & CEO,"['The NorthBridge Group', 'CERN']","['Senior Analyst', 'Student Researcher']",https://www.linkedin.com/in/anjie-liu,0,1,1,1,0,1,2,1,[1 0 0 1 0 0 0 1 0 0 0 1 0 1 0 0 1 0 0 0 1 0 0 1 0 0]
